grading_model,student,run,question,score,CodeExecution_mentioned,CodeExecution_deducted,ProcessFidelity_mentioned,ProcessFidelity_deducted,OutputAccuracy_mentioned,OutputAccuracy_deducted
qwen_qwen3.6-27b,student_i,10,Q8,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,10,Q9,3.0,True,False,False,False,True,False
qwen_qwen3.6-27b,student_i,10,Q10,2.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_i,11,Q1,2.0,True,True,False,False,True,False
qwen_qwen3.6-27b,student_i,11,Q2,2.0,True,False,False,False,True,True
qwen_qwen3.6-27b,student_i,11,Q3,1.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_i,11,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,11,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,11,Q6,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,11,Q7,3.0,False,False,True,False,False,False
qwen_qwen3.6-27b,student_i,11,Q8,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,11,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,11,Q10,2.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_i,12,Q1,2.0,True,True,True,True,True,False
qwen_qwen3.6-27b,student_i,12,Q2,2.0,True,False,True,False,True,True
qwen_qwen3.6-27b,student_i,12,Q3,1.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_i,12,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,12,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,12,Q6,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,12,Q7,3.0,False,False,True,False,False,False
qwen_qwen3.6-27b,student_i,12,Q8,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,12,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,12,Q10,2.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_i,13,Q1,2.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_i,13,Q2,2.0,True,False,False,False,True,True
qwen_qwen3.6-27b,student_i,13,Q3,1.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_i,13,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,13,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,13,Q6,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,13,Q7,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,13,Q8,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,13,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,13,Q10,2.0,False,False,True,True,True,True
qwen_qwen3.6-27b,student_i,14,Q1,2.0,True,True,True,True,True,False
qwen_qwen3.6-27b,student_i,14,Q2,2.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_i,14,Q3,1.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_i,14,Q4,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,14,Q5,3.0,True,False,True,False,True,False
qwen_qwen3.6-27b,student_i,14,Q6,3.0,True,False,True,False,True,False
qwen_qwen3.6-27b,student_i,14,Q7,3.0,True,False,True,False,True,False
qwen_qwen3.6-27b,student_i,14,Q8,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,14,Q9,3.0,True,False,True,False,True,False
qwen_qwen3.6-27b,student_i,14,Q10,2.0,False,False,True,True,True,True
qwen_qwen3.6-27b,student_i,15,Q1,2.0,True,True,True,True,True,False
qwen_qwen3.6-27b,student_i,15,Q2,2.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_i,15,Q3,1.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_i,15,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,15,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,15,Q6,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,15,Q7,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,15,Q8,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,15,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,15,Q10,2.0,True,True,True,False,True,True
qwen_qwen3.6-27b,student_i,16,Q1,2.0,True,True,True,True,True,False
qwen_qwen3.6-27b,student_i,16,Q2,2.0,True,False,True,False,True,True
qwen_qwen3.6-27b,student_i,16,Q3,1.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_i,16,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,16,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,16,Q6,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,16,Q7,3.0,False,False,True,False,False,False
qwen_qwen3.6-27b,student_i,16,Q8,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,16,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,16,Q10,2.0,False,False,True,True,True,True
qwen_qwen3.6-27b,student_i,17,Q1,2.0,True,True,False,False,True,False
qwen_qwen3.6-27b,student_i,17,Q2,2.0,True,False,False,False,True,True
qwen_qwen3.6-27b,student_i,17,Q3,1.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_i,17,Q4,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,17,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,17,Q6,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,17,Q7,3.0,False,False,True,False,False,False
qwen_qwen3.6-27b,student_i,17,Q8,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,17,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,17,Q10,2.0,False,False,True,True,True,True
qwen_qwen3.6-27b,student_i,18,Q1,2.0,True,True,False,False,True,False
qwen_qwen3.6-27b,student_i,18,Q2,2.0,True,False,False,False,True,True
qwen_qwen3.6-27b,student_i,18,Q3,1.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_i,18,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,18,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,18,Q6,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,18,Q7,3.0,False,False,True,False,False,False
qwen_qwen3.6-27b,student_i,18,Q8,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,18,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,18,Q10,2.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_i,19,Q1,2.0,True,True,False,False,True,False
qwen_qwen3.6-27b,student_i,19,Q2,2.0,True,True,False,False,False,False
qwen_qwen3.6-27b,student_i,19,Q3,1.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_i,19,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,19,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,19,Q6,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,19,Q7,3.0,False,False,True,False,False,False
qwen_qwen3.6-27b,student_i,19,Q8,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,19,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,19,Q10,2.0,True,True,True,False,True,True
qwen_qwen3.6-27b,student_i,20,Q1,2.0,True,True,True,True,True,False
qwen_qwen3.6-27b,student_i,20,Q2,2.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_i,20,Q3,1.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_i,20,Q4,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,20,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,20,Q6,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,20,Q7,3.0,False,False,True,False,False,False
qwen_qwen3.6-27b,student_i,20,Q8,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,20,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,20,Q10,2.0,True,True,True,False,True,True
qwen_qwen3.6-27b,student_i,21,Q1,2.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_i,21,Q2,2.0,True,False,False,False,True,True
qwen_qwen3.6-27b,student_i,21,Q3,1.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_i,21,Q4,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,21,Q5,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,21,Q6,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,21,Q7,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,21,Q8,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,21,Q9,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,21,Q10,2.0,False,False,True,True,True,True
qwen_qwen3.6-27b,student_i,22,Q1,2.0,True,True,False,False,True,False
qwen_qwen3.6-27b,student_i,22,Q2,2.0,True,False,False,False,True,True
qwen_qwen3.6-27b,student_i,22,Q3,1.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_i,22,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,22,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,22,Q6,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,22,Q7,3.0,False,False,True,False,False,False
qwen_qwen3.6-27b,student_i,22,Q8,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,22,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,22,Q10,2.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_i,23,Q1,2.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_i,23,Q2,2.0,True,False,False,False,True,True
qwen_qwen3.6-27b,student_i,23,Q3,1.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_i,23,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,23,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,23,Q6,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,23,Q7,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,23,Q8,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,23,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,23,Q10,2.0,False,False,True,True,True,True
qwen_qwen3.6-27b,student_i,24,Q1,2.0,True,True,False,False,True,False
qwen_qwen3.6-27b,student_i,24,Q2,2.0,True,False,False,False,True,True
qwen_qwen3.6-27b,student_i,24,Q3,1.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_i,24,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,24,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,24,Q6,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,24,Q7,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,24,Q8,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,24,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,24,Q10,2.0,False,False,True,True,True,True
qwen_qwen3.6-27b,student_i,25,Q1,2.0,True,True,False,False,True,False
qwen_qwen3.6-27b,student_i,25,Q2,2.0,True,False,False,False,True,True
qwen_qwen3.6-27b,student_i,25,Q3,1.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_i,25,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,25,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,25,Q6,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,25,Q7,3.0,False,False,True,False,False,False
qwen_qwen3.6-27b,student_i,25,Q8,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,25,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,25,Q10,2.0,True,True,True,False,True,True
qwen_qwen3.6-27b,student_i,26,Q1,2.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_i,26,Q2,2.0,True,False,False,False,True,True
qwen_qwen3.6-27b,student_i,26,Q3,1.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_i,26,Q4,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,26,Q5,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,26,Q6,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,26,Q7,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,26,Q8,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,26,Q9,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,26,Q10,2.0,False,False,True,True,True,True
qwen_qwen3.6-27b,student_i,27,Q1,2.0,True,True,False,False,True,False
qwen_qwen3.6-27b,student_i,27,Q2,2.0,True,False,True,False,True,True
qwen_qwen3.6-27b,student_i,27,Q3,1.0,True,True,True,False,False,False
qwen_qwen3.6-27b,student_i,27,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,27,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,27,Q6,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,27,Q7,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,27,Q8,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,27,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,27,Q10,2.0,True,True,True,False,True,True
qwen_qwen3.6-27b,student_i,28,Q1,2.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_i,28,Q2,2.0,True,False,False,False,True,True
qwen_qwen3.6-27b,student_i,28,Q3,1.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_i,28,Q4,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,28,Q5,3.0,True,False,True,False,True,False
qwen_qwen3.6-27b,student_i,28,Q6,3.0,True,False,True,False,True,False
qwen_qwen3.6-27b,student_i,28,Q7,3.0,False,False,True,False,True,False
qwen_qwen3.6-27b,student_i,28,Q8,3.0,True,False,True,False,True,False
qwen_qwen3.6-27b,student_i,28,Q9,3.0,True,False,True,False,True,False
qwen_qwen3.6-27b,student_i,28,Q10,2.0,False,False,True,False,True,True
qwen_qwen3.6-27b,student_i,29,Q1,2.0,True,True,False,False,True,False
qwen_qwen3.6-27b,student_i,29,Q2,2.0,True,False,False,False,True,True
qwen_qwen3.6-27b,student_i,29,Q3,1.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_i,29,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,29,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,29,Q6,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,29,Q7,3.0,False,False,True,False,False,False
qwen_qwen3.6-27b,student_i,29,Q8,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,29,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,29,Q10,2.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_i,30,Q1,2.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_i,30,Q2,2.0,True,False,False,False,True,True
qwen_qwen3.6-27b,student_i,30,Q3,1.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_i,30,Q4,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,30,Q5,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,30,Q6,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,30,Q7,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,30,Q8,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,30,Q9,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,30,Q10,2.0,False,False,True,True,True,True
qwen_qwen3.6-27b,student_i,31,Q1,2.0,True,True,False,False,True,False
qwen_qwen3.6-27b,student_i,31,Q2,2.0,True,False,False,False,True,True
qwen_qwen3.6-27b,student_i,31,Q3,1.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_i,31,Q4,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,31,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,31,Q6,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,31,Q7,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,31,Q8,3.0,True,False,True,False,True,False
qwen_qwen3.6-27b,student_i,31,Q9,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,31,Q10,2.0,False,False,True,True,True,True
qwen_qwen3.6-27b,student_i,32,Q1,2.0,True,True,False,False,True,False
qwen_qwen3.6-27b,student_i,32,Q2,2.0,True,False,False,False,True,True
qwen_qwen3.6-27b,student_i,32,Q3,1.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_i,32,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,32,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,32,Q6,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,32,Q7,3.0,False,False,True,False,False,False
qwen_qwen3.6-27b,student_i,32,Q8,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,32,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,32,Q10,2.0,False,False,True,True,True,True
qwen_qwen3.6-27b,student_i,33,Q1,2.0,True,True,True,True,True,False
qwen_qwen3.6-27b,student_i,33,Q2,2.0,True,True,True,False,False,False
qwen_qwen3.6-27b,student_i,33,Q3,1.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_i,33,Q4,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,33,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,33,Q6,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,33,Q7,3.0,False,False,True,False,False,False
qwen_qwen3.6-27b,student_i,33,Q8,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,33,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,33,Q10,2.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_i,34,Q1,2.0,True,True,False,False,True,False
qwen_qwen3.6-27b,student_i,34,Q2,2.0,True,False,False,False,True,True
qwen_qwen3.6-27b,student_i,34,Q3,1.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_i,34,Q4,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,34,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,34,Q6,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,34,Q7,3.0,False,False,True,False,False,False
qwen_qwen3.6-27b,student_i,34,Q8,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,34,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,34,Q10,2.0,True,True,True,True,True,True
qwen_qwen3.6-27b,student_i,35,Q1,2.0,True,True,False,False,True,False
qwen_qwen3.6-27b,student_i,35,Q2,2.0,True,False,False,False,True,True
qwen_qwen3.6-27b,student_i,35,Q3,1.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_i,35,Q4,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,35,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,35,Q6,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,35,Q7,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,35,Q8,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,35,Q9,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,35,Q10,2.0,False,False,True,True,True,True
qwen_qwen3.6-27b,student_i,36,Q1,2.0,True,True,False,False,True,False
qwen_qwen3.6-27b,student_i,36,Q2,2.0,True,False,False,False,True,True
qwen_qwen3.6-27b,student_i,36,Q3,1.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_i,36,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,36,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,36,Q6,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,36,Q7,3.0,False,False,True,False,False,False
qwen_qwen3.6-27b,student_i,36,Q8,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,36,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,36,Q10,2.0,True,True,True,False,True,True
qwen_qwen3.6-27b,student_i,37,Q1,2.0,True,True,False,False,True,False
qwen_qwen3.6-27b,student_i,37,Q2,2.0,True,False,False,False,True,True
qwen_qwen3.6-27b,student_i,37,Q3,1.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_i,37,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,37,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,37,Q6,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,37,Q7,3.0,False,False,True,False,False,False
qwen_qwen3.6-27b,student_i,37,Q8,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,37,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,37,Q10,2.0,True,False,True,False,True,True
qwen_qwen3.6-27b,student_i,38,Q1,2.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_i,38,Q2,2.0,True,False,False,False,True,True
qwen_qwen3.6-27b,student_i,38,Q3,1.0,True,True,True,True,True,True
qwen_qwen3.6-27b,student_i,38,Q4,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,38,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,38,Q6,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,38,Q7,3.0,False,False,True,False,False,False
qwen_qwen3.6-27b,student_i,38,Q8,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,38,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,38,Q10,2.0,False,False,True,False,True,True
qwen_qwen3.6-27b,student_i,39,Q1,2.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_i,39,Q2,2.0,True,False,False,False,True,True
qwen_qwen3.6-27b,student_i,39,Q3,1.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_i,39,Q4,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,39,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,39,Q6,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,39,Q7,3.0,False,False,True,False,False,False
qwen_qwen3.6-27b,student_i,39,Q8,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,39,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,39,Q10,2.0,False,False,True,True,True,True
qwen_qwen3.6-27b,student_i,40,Q1,2.0,True,True,False,False,True,False
qwen_qwen3.6-27b,student_i,40,Q2,2.0,True,False,False,False,True,True
qwen_qwen3.6-27b,student_i,40,Q3,1.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_i,40,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,40,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,40,Q6,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,40,Q7,3.0,False,False,True,False,False,False
qwen_qwen3.6-27b,student_i,40,Q8,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,40,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,40,Q10,2.0,False,False,True,True,True,True
qwen_qwen3.6-27b,student_i,41,Q1,2.0,True,True,True,True,True,False
qwen_qwen3.6-27b,student_i,41,Q2,2.0,True,True,True,False,False,False
qwen_qwen3.6-27b,student_i,41,Q3,1.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_i,41,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,41,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,41,Q6,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,41,Q7,3.0,False,False,True,False,False,False
qwen_qwen3.6-27b,student_i,41,Q8,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,41,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,41,Q10,2.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_i,42,Q1,2.0,True,True,False,False,True,False
qwen_qwen3.6-27b,student_i,42,Q2,2.0,True,False,False,False,True,True
qwen_qwen3.6-27b,student_i,42,Q3,1.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_i,42,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,42,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,42,Q6,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,42,Q7,3.0,False,False,True,False,False,False
qwen_qwen3.6-27b,student_i,42,Q8,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,42,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,42,Q10,2.0,True,False,True,True,True,True
qwen_qwen3.6-27b,student_i,43,Q1,2.0,True,True,True,True,True,False
qwen_qwen3.6-27b,student_i,43,Q2,2.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_i,43,Q3,1.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_i,43,Q4,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,43,Q5,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,43,Q6,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,43,Q7,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,43,Q8,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,43,Q9,3.0,True,False,False,False,False,False
qwen_qwen3.6-27b,student_i,43,Q10,2.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_i,44,Q1,2.0,True,False,True,True,False,False
qwen_qwen3.6-27b,student_i,44,Q2,2.0,True,False,False,False,True,True
qwen_qwen3.6-27b,student_i,44,Q3,1.0,True,True,True,True,True,True
qwen_qwen3.6-27b,student_i,44,Q4,3.0,True,False,True,False,False,False
qwen_qwen3.6-27b,student_i,44,Q5,3.0,True,False,False,False,True,False
qwen_qwen3.6-27b,student_i,44,Q6,3.0,True,False,True,False,True,False
qwen_qwen3.6-27b,student_i,44,Q7,3.0,True,False,True,False,True,False
qwen_qwen3.6-27b,student_i,44,Q8,3.0,True,False,True,False,True,False
qwen_qwen3.6-27b,student_i,44,Q9,3.0,True,False,True,False,True,False
qwen_qwen3.6-27b,student_i,44,Q10,2.0,False,False,True,False,True,True
qwen_qwen3.6-27b,student_i,45,Q1,2.0,True,True,False,False,True,False
qwen_qwen3.6-27b,student_i,45,Q2,2.0,True,False,False,False,True,True
qwen_qwen3.6-27b,student_i,45,Q3,1.0,True,True,True,True,False,False
qwen_qwen3.6-27b,student_i,45,Q4,3.0,True,False,True,False,False,False
